city,province,industry_code,industry,year,pilot_zone,pilot_year,post_pilot,years_since_pilot,ai_exposure_ex_ante,robot_compatibility,smart_factory_count,smart_factory_excellence_count,industrial_ai_patents,machine_vision_patents,robotics_patents,predictive_maintenance_patents,digital_twin_patents,quality_inspection_patents,process_control_patents,industrial_ai_procurement_count,industrial_ai_procurement_value,aid_equal_index,procurement_layer_status,source_coverage_flags
Shenyang,Liaoning,industrial_machinery,industrial_machinery,2025,1,2021.0,1,4.0,1.5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.8204073032542171,pending,patents=0;smart_factories=1;procurement=pending
Shenyang,Liaoning,logistics_equipment,logistics_equipment,2015,1,2021.0,0,-6.0,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Shenyang,Liaoning,logistics_equipment,logistics_equipment,2016,1,2021.0,0,-5.0,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Shenyang,Liaoning,mining,mining,2024,1,2021.0,1,3.0,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.47013510948697035,pending,patents=0;smart_factories=1;procurement=pending
Shenyang,Liaoning,robotics,robotics,2020,1,2021.0,0,-1.0,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.17934884524201344,pending,patents=1;smart_factories=0;procurement=pending
Shenyang,Liaoning,semiconductors,semiconductors,2017,1,2021.0,0,-4.0,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Shenyang,Liaoning,semiconductors,semiconductors,2025,1,2021.0,1,4.0,1.875,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.854855502780939,pending,patents=0;smart_factories=1;procurement=pending
Shenyang,Liaoning,shipbuilding,shipbuilding,2021,1,2021.0,1,0.0,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.24505369924412707,pending,patents=1;smart_factories=0;procurement=pending
Shenyang,Liaoning,shipbuilding,shipbuilding,2024,1,2021.0,1,3.0,1.125,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.018484998151061943,pending,patents=0;smart_factories=1;procurement=pending
Shenyang,Liaoning,steel_and_metals,steel_and_metals,2023,1,2021.0,1,2.0,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.3231678089706168,pending,patents=1;smart_factories=0;procurement=pending
Shenzhen,Guangdong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2023,1,2019.0,1,4.0,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.07804391145665762,pending,patents=1;smart_factories=0;procurement=pending
Shenzhen,Guangdong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2024,1,2019.0,1,5.0,1.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.14852478963640747,pending,patents=0;smart_factories=1;procurement=pending
Shenzhen,Guangdong,construction_machinery,construction_machinery,2022,1,2019.0,1,3.0,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.08882547979114763,pending,patents=1;smart_factories=0;procurement=pending
Shenzhen,Guangdong,electronics,electronics,2024,1,2019.0,1,5.0,1.625,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.9230338027321028,pending,patents=0;smart_factories=1;procurement=pending
Shenzhen,Guangdong,industrial_machinery,industrial_machinery,2025,1,2019.0,1,6.0,1.5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.8204073032542171,pending,patents=0;smart_factories=1;procurement=pending
Shenzhen,Guangdong,logistics_equipment,logistics_equipment,2019,1,2019.0,1,0.0,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.568291706484576,pending,patents=1;smart_factories=0;procurement=pending
Shenzhen,Guangdong,logistics_equipment,logistics_equipment,2020,1,2019.0,1,1.0,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.568291706484576,pending,patents=1;smart_factories=0;procurement=pending
Shenzhen,Guangdong,robotics,robotics,2024,1,2019.0,1,5.0,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.8761712049182329,pending,patents=1;smart_factories=0;procurement=pending
Shenzhen,Guangdong,semiconductors,semiconductors,2021,1,2019.0,1,2.0,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.0814242038740043,pending,patents=1;smart_factories=0;procurement=pending
Shenzhen,Guangdong,steel_and_metals,steel_and_metals,2016,1,2019.0,0,-3.0,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Shenzhen,Guangdong,steel_and_metals,steel_and_metals,2024,1,2019.0,1,5.0,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.09659910787755172,pending,patents=0;smart_factories=1;procurement=pending
Shihezi,Xinjiang,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2025,0,,0,,1.25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Shijiazhuang,Hebei,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2024,0,,0,,1.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Shijiazhuang,Hebei,construction_machinery,construction_machinery,2024,0,,0,,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Shijiazhuang,Hebei,logistics_equipment,logistics_equipment,2021,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Shijiazhuang,Hebei,logistics_equipment,logistics_equipment,2022,0,,0,,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Shijiazhuang,Hebei,robotics,robotics,2015,0,,0,,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.17934884524201344,pending,patents=1;smart_factories=0;procurement=pending
Shijiazhuang,Hebei,semiconductors,semiconductors,2023,0,,0,,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Shijiazhuang,Hebei,shipbuilding,shipbuilding,2016,0,,0,,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,-0.2373617805317172,pending,patents=1;smart_factories=0;procurement=pending
Shijiazhuang,Hebei,steel_and_metals,steel_and_metals,2018,0,,0,,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Shijiazhuang,Hebei,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Shijiazhuang,Hebei,steel_and_metals,steel_and_metals,2025,0,,0,,1.25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Shizuishan,Ningxia,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Suzhou,Jiangsu,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2021,1,2021.0,1,0.0,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.07804391145665762,pending,patents=1;smart_factories=0;procurement=pending
Suzhou,Jiangsu,construction_machinery,construction_machinery,2020,1,2021.0,0,-1.0,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Suzhou,Jiangsu,electrical_machinery,electrical_machinery,2024,1,2021.0,1,3.0,1.25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.3417230053915109,pending,patents=0;smart_factories=1;procurement=pending
Suzhou,Jiangsu,electronics,electronics,2024,1,2021.0,1,3.0,1.625,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.6496025038251678,pending,patents=0;smart_factories=1;procurement=pending
Suzhou,Jiangsu,electronics,electronics,2025,1,2021.0,1,4.0,1.625,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.6496025038251678,pending,patents=0;smart_factories=1;procurement=pending
Suzhou,Jiangsu,industrial_machinery,industrial_machinery,2024,1,2021.0,1,3.0,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.5469760043472821,pending,patents=0;smart_factories=1;procurement=pending
Suzhou,Jiangsu,industrial_machinery,industrial_machinery,2025,1,2021.0,1,4.0,1.5,2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.093838602161152,pending,patents=0;smart_factories=1;procurement=pending
Suzhou,Jiangsu,logistics_equipment,logistics_equipment,2017,1,2021.0,0,-4.0,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Suzhou,Jiangsu,logistics_equipment,logistics_equipment,2018,1,2021.0,0,-3.0,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Suzhou,Jiangsu,robotics,robotics,2022,1,2021.0,1,1.0,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.8761712049182329,pending,patents=1;smart_factories=0;procurement=pending
Suzhou,Jiangsu,semiconductors,semiconductors,2019,1,2021.0,0,-2.0,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Suzhou,Jiangsu,shipbuilding,shipbuilding,2023,1,2021.0,1,2.0,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.24505369924412707,pending,patents=1;smart_factories=0;procurement=pending
Tai'an,Shandong,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Tai'an,Shandong,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Taiyuan,Shanxi,batteries,batteries,2023,0,,0,,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Taiyuan,Shanxi,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2019,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Taiyuan,Shanxi,electrical_machinery,electrical_machinery,2020,0,,0,,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Taiyuan,Shanxi,electrical_machinery,electrical_machinery,2022,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Taiyuan,Shanxi,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.17718666355309134,pending,patents=0;smart_factories=1;procurement=pending
Taiyuan,Shanxi,pharmaceuticals,pharmaceuticals,2016,0,,0,,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.1393122215261335,pending,patents=1;smart_factories=0;procurement=pending
Taiyuan,Shanxi,precision_instruments,precision_instruments,2017,0,,0,,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.2618741702831131,pending,patents=1;smart_factories=0;procurement=pending
Taizhou,Jiangsu,automotive_and_nev,automotive_and_nev,2023,0,,0,,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.22837362474480527,pending,patents=1;smart_factories=0;procurement=pending
Taizhou,Jiangsu,automotive_and_nev,automotive_and_nev,2025,0,,0,,1.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0018049236517401757,pending,patents=0;smart_factories=1;procurement=pending
Taizhou,Jiangsu,batteries,batteries,2021,0,,0,,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Taizhou,Jiangsu,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2017,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Taizhou,Jiangsu,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2024,0,,0,,1.25,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4111106904804107,pending,patents=0;smart_factories=1;procurement=pending
Taizhou,Jiangsu,electrical_machinery,electrical_machinery,2018,0,,0,,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Taizhou,Jiangsu,electrical_machinery,electrical_machinery,2020,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Taizhou,Jiangsu,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Taizhou,Jiangsu,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.17718666355309134,pending,patents=0;smart_factories=1;procurement=pending
Taizhou,Jiangsu,precision_instruments,precision_instruments,2015,0,,0,,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.2618741702831131,pending,patents=1;smart_factories=0;procurement=pending
Tangshan,Hebei,shipbuilding,shipbuilding,2024,0,,0,,1.125,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4639304816247823,pending,patents=0;smart_factories=1;procurement=pending
Tangshan,Hebei,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.16598679296645152,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,automotive_and_nev,automotive_and_nev,2019,1,2019.0,1,0.0,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.9787977043961185,pending,patents=1;smart_factories=0;procurement=pending
Tianjin,Tianjin,batteries,batteries,2017,1,2019.0,0,-2.0,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Tianjin,Tianjin,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2024,1,2019.0,1,5.0,1.25,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.6249065092705273,pending,patents=1;smart_factories=1;procurement=pending
Tianjin,Tianjin,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2025,1,2019.0,1,6.0,1.25,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.12490650927052738,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,construction_machinery,construction_machinery,2024,1,2019.0,1,5.0,0.875,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.1377432213019175,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,construction_machinery,construction_machinery,2025,1,2019.0,1,6.0,0.875,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.1377432213019175,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,electrical_machinery,electrical_machinery,2016,1,2019.0,0,-3.0,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Tianjin,Tianjin,electrical_machinery,electrical_machinery,2024,1,2019.0,1,5.0,1.25,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.6151543042984458,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,electrical_machinery,electrical_machinery,2025,1,2019.0,1,6.0,1.25,2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.8885856032053806,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,furniture_wood,furniture_wood,2024,1,2019.0,1,5.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,industrial_machinery,industrial_machinery,2024,1,2019.0,1,5.0,1.5,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.093838602161152,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,industrial_machinery,industrial_machinery,2025,1,2019.0,1,6.0,1.5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.8204073032542171,pending,patents=0;smart_factories=1;procurement=pending
Tianjin,Tianjin,pharmaceuticals,pharmaceuticals,2021,1,2019.0,1,2.0,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.557510138150086,pending,patents=1;smart_factories=0;procurement=pending
Tianjin,Tianjin,precision_instruments,precision_instruments,2022,1,2019.0,1,3.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.16693958951763732,pending,patents=1;smart_factories=0;procurement=pending
Tieling,Liaoning,pharmaceuticals,pharmaceuticals,2024,0,,0,,1.625,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.3658809226191986,pending,patents=0;smart_factories=1;procurement=pending
Tongchuan,Shaanxi,steel_and_metals,steel_and_metals,2025,0,,0,,1.25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Tongling,Anhui,non_metallic_minerals,non_metallic_minerals,2025,0,,0,,0.375,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Tongling,Anhui,steel_and_metals,steel_and_metals,2025,0,,0,,1.25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Tongling,Anhui,textiles,textiles,2025,0,,0,,0.125,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Tongxiang,Zhejiang,electronics,electronics,2024,0,,0,,1.625,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.04721985585105165,pending,patents=0;smart_factories=1;procurement=pending
Tongxiang,Zhejiang,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Urumqi,Xinjiang,electronics,electronics,2025,0,,0,,1.625,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.04721985585105165,pending,patents=0;smart_factories=1;procurement=pending
Urumqi,Xinjiang,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Urumqi,Xinjiang,mining,mining,2024,0,,0,,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Urumqi,Xinjiang,mining,mining,2025,0,,0,,0.5,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Weifang,Shandong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2020,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Weifang,Shandong,construction_machinery,construction_machinery,2019,0,,0,,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Weifang,Shandong,electronics,electronics,2025,0,,0,,1.625,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.04721985585105165,pending,patents=0;smart_factories=1;procurement=pending
Weifang,Shandong,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.17718666355309134,pending,patents=0;smart_factories=1;procurement=pending
Weifang,Shandong,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Weifang,Shandong,logistics_equipment,logistics_equipment,2016,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Weifang,Shandong,logistics_equipment,logistics_equipment,2017,0,,0,,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Weifang,Shandong,robotics,robotics,2021,0,,0,,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.17934884524201344,pending,patents=1;smart_factories=0;procurement=pending
Weifang,Shandong,semiconductors,semiconductors,2018,0,,0,,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Weifang,Shandong,shipbuilding,shipbuilding,2022,0,,0,,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,-0.2373617805317172,pending,patents=1;smart_factories=0;procurement=pending
Weifang,Shandong,shipbuilding,shipbuilding,2025,0,,0,,1.125,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4639304816247823,pending,patents=0;smart_factories=1;procurement=pending
Weifang,Shandong,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Wenshan,Yunnan,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Wenzhou,Zhejiang,batteries,batteries,2025,0,,0,,1.875,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.050829703154532,pending,patents=0;smart_factories=1;procurement=pending
Wenzhou,Zhejiang,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2024,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Wenzhou,Zhejiang,construction_machinery,construction_machinery,2023,0,,0,,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Wenzhou,Zhejiang,electrical_machinery,electrical_machinery,2024,0,,0,,1.25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.19429419435942719,pending,patents=0;smart_factories=1;procurement=pending
Wenzhou,Zhejiang,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Wenzhou,Zhejiang,logistics_equipment,logistics_equipment,2020,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Wenzhou,Zhejiang,logistics_equipment,logistics_equipment,2021,0,,0,,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Wenzhou,Zhejiang,semiconductors,semiconductors,2022,0,,0,,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Wenzhou,Zhejiang,shipbuilding,shipbuilding,2015,0,,0,,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,-0.2373617805317172,pending,patents=1;smart_factories=0;procurement=pending
Wenzhou,Zhejiang,steel_and_metals,steel_and_metals,2017,0,,0,,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Wuhai,Inner Mongolia,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Wuhan,Hubei,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2019,1,2020.0,0,-1.0,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Wuhan,Hubei,construction_machinery,construction_machinery,2018,1,2020.0,0,-2.0,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
